path,module,kind,status,lines,bytes,role_hint,symbols,dependencies,extraction_capped,blob
gem5/src/base/cprintftime.cc,gem5,source,indexed,92,2795,gem5：通用数据结构、日志、统计与基础工具,handle_alarm@40 (C/C++ function candidate) | do_test@46 (C/C++ function candidate) | main@53 (C/C++ function candidate) | main@55 (shell function),unistd.h | csignal | iostream | list | sstream | string | base/cprintf.hh,False,7700c3838c405e0b3a0aeeb1938608ed941ebd0f
gem5/src/base/crc.hh,gem5,source,indexed,86,3215,gem5：通用数据结构、日志、统计与基础工具,output@50 (C/C++ function candidate),base/bitfield.hh,False,9baf0ead3065f69c11b19311c1eef4d40884fad3
gem5/src/base/date.cc,gem5,source,indexed,37,1708,gem5：通用数据结构、日志、统计与基础工具,,,False,bf830af74818251c67dcb1b09ae572dd3d27cc0e
gem5/src/base/debug.cc,gem5,source,indexed,217,5394,gem5：通用数据结构、日志、统计与基础工具,breakpoint@63 (C/C++ function candidate) | breakpoint@64 (shell function) | allFlags@74 (C/C++ function candidate) | allFlags@75 (shell function) | findFlag@89 (C/C++ function candidate) | _name@101 (C/C++ function candidate) | Flag::globalEnable@115 (C/C++ function candidate) | Flag::globalDisable@123 (C/C++ function candidate) | Flag@133 (C/C++ function candidate) | CompoundFlag::enable@139 (C/C++ function candidate) | CompoundFlag::disable@146 (C/C++ function candidate) | AllFlagsFlag::add@157 (C/C++ function candidate) | AllFlagsFlag::instance@166 (C/C++ function candidate) | changeFlag@173 (C/C++ function candidate) | setDebugFlag@192 (C/C++ function candidate) | clearDebugFlag@197 (C/C++ function candidate) | dumpDebugFlags@203 (C/C++ function candidate),base/debug.hh | sys/types.h | unistd.h | algorithm | csignal | base/cprintf.hh | base/logging.hh,False,73b52f311fc32980e9b50163505598e6a6ccda04
gem5/src/base/debug.hh,gem5,source,indexed,177,5089,gem5：通用数据结构、日志、统计与基础工具,Flag@60 (class/type) | sync@70 (C/C++ function candidate) | name@76 (C/C++ function candidate) | desc@78 (C/C++ function candidate) | tracing@79 (C/C++ function candidate) | bool@84 (C/C++ function candidate) | SimpleFlag@90 (class/type) | sync@98 (C/C++ function candidate) | enable@103 (C/C++ function candidate) | disable@105 (C/C++ function candidate) | isFormat@113 (C/C++ function candidate) | CompoundFlag@115 (class/type) | Flag@125 (C/C++ function candidate) | AllFlagsFlag@135 (class/type) | version@147 (C/C++ function candidate),initializer_list | iostream | map | string | vector | base/compiler.hh,False,3941e66022b5b0fb8b8026cc692cbb4a4f645f69
gem5/src/base/debug.test.cc,gem5,source,indexed,308,10871,gem5：通用数据结构、日志、统计与基础工具,,gtest/gtest.h | base/debug.hh | base/gtest/logging.hh,False,f3d9e0717c830362d3623bbada313c44d87fec38
gem5/src/base/extensible.hh,gem5,source,indexed,220,6727,gem5：通用数据结构、日志、统计与基础工具,ExtensionBase@51 (class/type) | ExtensionBase@53 (C/C++ function candidate) | maxNumExtensions@60 (C/C++ function candidate) | maxNumExtensions@62 (shell function) | getExtensionID@67 (C/C++ function candidate) | Extension@107 (class/type) | Extension@109 (C/C++ function candidate) | Extensible@120 (class/type) | setExtension@140 (C/C++ function candidate) | removeExtension@165 (C/C++ function candidate) | getExtension@180 (C/C++ function candidate) | getExtension@182 (shell function) | findExtension@201 (C/C++ function candidate) | findExtension@203 (shell function),cassert | list | memory | type_traits | utility,False,5acf49f0afbb48883666db070b0836efca6efc34
gem5/src/base/extensible.test.cc,gem5,source,indexed,111,3702,gem5：通用数据结构、日志、统计与基础工具,TestTarget@37 (class/type) | IntegerExtension@41 (class/type) | IntegerExtension@44 (C/C++ function candidate) | clone@47 (C/C++ function candidate) | getData@52 (C/C++ function candidate) | BoolExtension@58 (class/type) | BoolExtension@61 (C/C++ function candidate) | clone@64 (C/C++ function candidate) | getData@69 (C/C++ function candidate),gtest/gtest.h | memory | base/extensible.hh,False,66cbbda52739c27bedebd2a2893177479e154042
gem5/src/base/fenv.cc,gem5,source,indexed,54,2043,gem5：通用数据结构、日志、统计与基础工具,setFpRound@41 (C/C++ function candidate) | getFpRound@43 (C/C++ function candidate) | getFpRound@45 (shell function),base/fenv.hh | fenv.h | cstdlib,False,29f5185cf6c1f331e6f2e12eaaa9f2477dfb2151
gem5/src/base/fenv.hh,gem5,source,indexed,64,2138,gem5：通用数据结构、日志、统计与基础工具,RoundingMode@36 (class/type) | setFpRound@53 (C/C++ function candidate) | getFpRound@54 (C/C++ function candidate),config/have_fenv.hh,False,cb6fc0f4f64443f87202520dfb8cd61abde2f912
gem5/src/base/fiber.cc,gem5,source,indexed,188,5753,gem5：通用数据结构、日志、统计与基础工具,PrimaryFiber@62 (class/type) | PrimaryFiber@64 (C/C++ function candidate) | main@66 (C/C++ function candidate) | Fiber::entryTrampoline@78 (C/C++ function candidate) | Fiber::createContext@121 (C/C++ function candidate) | Fiber::start@140 (C/C++ function candidate) | Fiber::run@164 (C/C++ function candidate),base/fiber.hh | valgrind/valgrind.h | sys/mman.h | unistd.h | cerrno | cstdio | cstring | base/logging.hh,False,0b7a6e224f0a749bfd30033862fb54b6aac88e06
gem5/src/base/fiber.hh,gem5,source,indexed,171,5331,gem5：通用数据结构、日志、统计与基础工具,Fiber@70 (class/type) | finished@109 (C/C++ function candidate) | started@116 (C/C++ function candidate) | setStarted@141 (C/C++ function candidate),ucontext.h | setjmp.h | cstddef | cstdint | config/have_valgrind.hh,False,5a9acf25c09d3bf9b48306fd9ffef1e280efd549
gem5/src/base/fiber.test.cc,gem5,source,indexed,175,4943,gem5：通用数据结构、日志、统计与基础工具,StartingFiber@57 (class/type) | StartingFiber@59 (C/C++ function candidate) | main@61 (C/C++ function candidate) | SwitchingFiber@72 (class/type) | SwitchingFiber::checkExpected@104 (C/C++ function candidate) | SwitchingFiber::main@112 (C/C++ function candidate) | LinkedFiber@148 (class/type) | main@154 (C/C++ function candidate) | main@156 (shell function),gtest/gtest.h | initializer_list | iostream | vector | base/fiber.hh,False,c14aad4439fefabff7eccd8ba80f1ef35d383503
gem5/src/base/filters/BloomFilters.py,gem5,source,indexed,119,4508,gem5：通用数据结构、日志、统计与基础工具,BloomFilterBase@30 (class/type) | BloomFilterBlock@46 (class/type) | BloomFilterMultiBitSel@61 (class/type) | BloomFilterBulk@72 (class/type) | BloomFilterH3@78 (class/type) | BloomFilterMulti@84 (class/type) | BloomFilterPerfect@106 (class/type),m5.params | m5.proxy | m5.SimObject,False,27630866e0b0db10bdec020517e8dede855b3b18
gem5/src/base/filters/SConscript,gem5,build,indexed,44,2071,gem5：通用数据结构、日志、统计与基础工具,,,False,26689c69183895c091711a3698ad8af9a99aba1b
gem5/src/base/filters/base.hh,gem5,source,indexed,157,4750,gem5：通用数据结构、日志、统计与基础工具,Base@47 (class/type) | SimObject@68 (C/C++ function candidate) | clear@79 (C/C++ function candidate) | merge@92 (C/C++ function candidate) | entries@110 (C/C++ function candidate) | isSet@125 (C/C++ function candidate) | getCount@137 (C/C++ function candidate) | getTotalCount@144 (C/C++ function candidate),vector | base/compiler.hh | base/intmath.hh | base/sat_counter.hh | base/types.hh | params/BloomFilterBase.hh | sim/sim_object.hh,False,858e265dc052b51d8e8d4f0fd550aaca407ad622
gem5/src/base/filters/base.test.cc,gem5,source,indexed,394,11288,gem5：通用数据结构、日志、统计与基础工具,TestFilter@47 (class/type) | set@51 (C/C++ function candidate) | getCount@58 (C/C++ function candidate),gtest/gtest-spi.h | gtest/gtest.h | cassert | base/filters/base.hh,False,33e76f09aa181f09cabb40da13a900724c13a430
gem5/src/base/filters/block_bloom_filter.cc,gem5,source,indexed,97,3100,gem5：通用数据结构、日志、统计与基础工具,Base@43 (C/C++ function candidate) | Block::set@64 (C/C++ function candidate) | Block::unset@70 (C/C++ function candidate) | Block::getCount@76 (C/C++ function candidate) | Block::hash@82 (C/C++ function candidate),base/filters/block_bloom_filter.hh | base/bitfield.hh | base/logging.hh | params/BloomFilterBlock.hh,False,7a3c17005737a27792fe2414dcd24a62a37ff314
gem5/src/base/filters/block_bloom_filter.hh,gem5,source,indexed,78,2710,gem5：通用数据结构、日志、统计与基础工具,BloomFilterBlockParams@39 (class/type) | Block@49 (class/type),vector | base/filters/base.hh,False,f7040064a1b1c0e84062be4195ebdf2e7a9e3151
gem5/src/base/filters/bulk_bloom_filter.cc,gem5,source,indexed,103,3700,gem5：通用数据结构、日志、统计与基础工具,MultiBitSel@45 (C/C++ function candidate) | Bulk::hash@55 (C/C++ function candidate) | Bulk::permute@72 (C/C++ function candidate),base/filters/bulk_bloom_filter.hh | limits | base/bitfield.hh | base/logging.hh | params/BloomFilterBulk.hh,False,cf28bf90f354c7e850b676c9eff35a54c50999cf
gem5/src/base/filters/bulk_bloom_filter.hh,gem5,source,indexed,73,2748,gem5：通用数据结构、日志、统计与基础工具,BloomFilterBulkParams@37 (class/type) | Bulk@48 (class/type),base/filters/multi_bit_sel_bloom_filter.hh,False,6c474760aed30a8d10597ba58b15c87d44ac3c57
gem5/src/base/filters/h3_bloom_filter.cc,gem5,source,indexed,397,16378,gem5：通用数据结构、日志、统计与基础工具,MultiBitSel@367 (C/C++ function candidate) | H3::hash@375 (C/C++ function candidate),base/filters/h3_bloom_filter.hh | limits | base/bitfield.hh | base/logging.hh | params/BloomFilterH3.hh,False,9e973d88fa48ea4e407bb7cd024354b6ed358ab4
gem5/src/base/filters/h3_bloom_filter.hh,gem5,source,indexed,60,2224,gem5：通用数据结构、日志、统计与基础工具,BloomFilterH3Params@37 (class/type) | H3@47 (class/type),base/filters/multi_bit_sel_bloom_filter.hh,False,fc6ba657e2c26f2cd9e2e216bc5317a0e346b358
gem5/src/base/filters/multi_bit_sel_bloom_filter.cc,gem5,source,indexed,101,3129,gem5：通用数据结构、日志、统计与基础工具,Base@45 (C/C++ function candidate) | MultiBitSel::set@58 (C/C++ function candidate) | MultiBitSel::getCount@66 (C/C++ function candidate) | MultiBitSel::hash@76 (C/C++ function candidate),base/filters/multi_bit_sel_bloom_filter.hh | limits | base/bitfield.hh | base/logging.hh | params/BloomFilterMultiBitSel.hh,False,e6f6c14576767c0a294d10e93565c975f679d4db
gem5/src/base/filters/multi_bit_sel_bloom_filter.hh,gem5,source,indexed,85,2955,gem5：通用数据结构、日志、统计与基础工具,BloomFilterMultiBitSelParams@37 (class/type) | MultiBitSel@47 (class/type),base/filters/base.hh,False,a746b1d0ad15e9c6c09a1dde37494277c4fcca0e
gem5/src/base/filters/multi_bloom_filter.cc,gem5,source,indexed,117,3053,gem5：通用数据结构、日志、统计与基础工具,Base@42 (C/C++ function candidate) | Multi::clear@49 (C/C++ function candidate) | Multi::merge@57 (C/C++ function candidate) | Multi::set@67 (C/C++ function candidate) | Multi::unset@75 (C/C++ function candidate) | Multi::isSet@83 (C/C++ function candidate) | Multi::getCount@95 (C/C++ function candidate) | Multi::getTotalCount@105 (C/C++ function candidate),base/filters/multi_bloom_filter.hh | base/logging.hh | params/BloomFilterMulti.hh,False,f6b4892800a0d9fc4eb68fbeac86a70e13db6e75
gem5/src/base/filters/multi_bloom_filter.hh,gem5,source,indexed,73,2564,gem5：通用数据结构、日志、统计与基础工具,BloomFilterMultiParams@39 (class/type) | Multi@50 (class/type),vector | base/filters/base.hh,False,9445b81d5cc1e75d39aeedea3a63314bdf128b35
gem5/src/base/filters/perfect_bloom_filter.cc,gem5,source,indexed,93,2724,gem5：通用数据结构、日志、统计与基础工具,Base@41 (C/C++ function candidate) | Perfect::clear@54 (C/C++ function candidate) | Perfect::merge@60 (C/C++ function candidate) | Perfect::set@67 (C/C++ function candidate) | Perfect::unset@73 (C/C++ function candidate) | Perfect::getCount@79 (C/C++ function candidate) | Perfect::getTotalCount@85 (C/C++ function candidate),base/filters/perfect_bloom_filter.hh | base/logging.hh | params/BloomFilterPerfect.hh,False,f6f9d8b1060a60aa66cbe01ce7cc61b31c8dbb88
gem5/src/base/filters/perfect_bloom_filter.hh,gem5,source,indexed,69,2397,gem5：通用数据结构、日志、统计与基础工具,BloomFilterPerfectParams@38 (class/type) | Perfect@47 (class/type),unordered_set | base/filters/base.hh,False,2bcecb8987dcf22a46deb680a995a5822341bc65
gem5/src/base/flags.hh,gem5,source,indexed,150,4698,gem5：通用数据结构、日志、统计与基础工具,Flags@44 (class/type) | Type@67 (C/C++ function candidate) | isSet@83 (C/C++ function candidate) | allSet@91 (C/C++ function candidate) | noneSet@99 (C/C++ function candidate) | clear@102 (C/C++ function candidate) | clear@109 (C/C++ function candidate) | set@116 (C/C++ function candidate) | set@124 (C/C++ function candidate) | replace@140 (C/C++ function candidate),type_traits,False,4ea8f4841ab076e6081e1e5388c2ccf8e731e163
gem5/src/base/flags.test.cc,gem5,source,indexed,214,7213,gem5：通用数据结构、日志、统计与基础工具,,gtest/gtest.h | cstdint | limits | base/flags.hh,False,98957d17d99ba6ec28fc7d4b06d37d4fe92726be
gem5/src/base/framebuffer.cc,gem5,source,indexed,132,3660,gem5：通用数据结构、日志、统计与基础工具,pixels@50 (C/C++ function candidate) | _width@57 (C/C++ function candidate) | FrameBuffer::serialize@64 (C/C++ function candidate) | FrameBuffer::unserialize@73 (C/C++ function candidate) | FrameBuffer::resize@81 (C/C++ function candidate) | FrameBuffer::fill@90 (C/C++ function candidate) | FrameBuffer::clear@97 (C/C++ function candidate) | FrameBuffer::copyIn@105 (C/C++ function candidate) | FrameBuffer::copyOut@114 (C/C++ function candidate) | FrameBuffer::getHash@123 (C/C++ function candidate),base/framebuffer.hh | zlib.h | base/bitfield.hh,False,2fe7fbd946446e47afebb4fb4ab219adb2efc877
gem5/src/base/framebuffer.hh,gem5,source,indexed,206,6702,gem5：通用数据结构、日志、统计与基础工具,FrameBuffer@68 (class/type) | width@99 (C/C++ function candidate) | height@101 (C/C++ function candidate) | area@103 (C/C++ function candidate) | copyIn@131 (C/C++ function candidate) | copyOut@150 (C/C++ function candidate) | an@155 (C/C++ function candidate) | an@168 (C/C++ function candidate),cmath | cstdint | string | vector | base/compiler.hh | base/cprintf.hh | base/pixel.hh | base/str.hh | base/types.hh | sim/serialize.hh,False,2f64499a001de9dfc5717a462c7fc33a159621a5
gem5/src/base/free_list.hh,gem5,source,indexed,194,5334,gem5：通用数据结构、日志、统计与基础工具,FreeList@44 (class/type) | Range@47 (class/type) | base@53 (C/C++ function candidate) | contains@56 (C/C++ function candidate) | precedes@62 (C/C++ function candidate) | precedes@68 (C/C++ function candidate) | overlaps@74 (C/C++ function candidate) | insert@97 (C/C++ function candidate) | allocate@145 (C/C++ function candidate) | size@178 (C/C++ function candidate) | ranges@185 (C/C++ function candidate),algorithm | cassert | limits | list | base/logging.hh,False,8e0947cd285939f49069736be2366ff91862a5f2
gem5/src/base/free_list.test.cc,gem5,source,indexed,136,3768,gem5：通用数据结构、日志、统计与基础工具,,gtest/gtest.h | base/free_list.hh,False,f644ed96659ee6d4141deba97a2b9b22cfa6ce71
gem5/src/base/gtest/SConscript,gem5,build,indexed,33,1679,gem5：通用数据结构、日志、统计与基础工具,,,False,af0447898084f36e5f9b6736f57568bf8fab26cf
gem5/src/base/gtest/cur_tick_fake.hh,gem5,source,indexed,49,1965,gem5：通用数据结构、日志、统计与基础工具,GTestTickHandler@34 (class/type) | GTestTickHandler@37 (C/C++ function candidate) | GTestTickHandler@38 (shell function) | setCurTick@46 (C/C++ function candidate),base/types.hh | sim/cur_tick.hh,False,9ba1ab46bb0d2c9e2bc667172eb55c76f2bdaf0c
gem5/src/base/gtest/logging.cc,gem5,source,indexed,52,2064,gem5：通用数据结构、日志、统计与基础工具,GTestLogOutput::EventHook::OnTestStart@44 (C/C++ function candidate),base/gtest/logging.hh,False,ab6625897897b6160b8f0706d5690e893cfb3594
gem5/src/base/gtest/logging.hh,gem5,source,indexed,69,2584,gem5：通用数据结构、日志、统计与基础工具,GTestException@40 (class/type) | GTestLogOutput@42 (class/type) | EventHook@46 (class/type),gtest/gtest.h | sstream,False,1d5a39c6bbb1040fa722f450302d8249b9090f21
gem5/src/base/gtest/logging_mock.cc,gem5,source,indexed,107,3259,gem5：通用数据结构、日志、统计与基础工具,GTestLogger@38 (class/type) | log@43 (C/C++ function candidate) | GTestExitLogger@52 (class/type) | log@57 (C/C++ function candidate) | exit@66 (C/C++ function candidate) | Logger::getPanic@76 (C/C++ function candidate) | Logger::getFatal@82 (C/C++ function candidate) | Logger::getWarn@88 (C/C++ function candidate) | Logger::getInfo@94 (C/C++ function candidate) | Logger::getHack@100 (C/C++ function candidate),base/gtest/logging.hh | string | base/logging.hh,False,07a20ea1ecafe3caa94de263542c5014851d4a75
gem5/src/base/gtest/serialization_fixture.hh,gem5,source,indexed,105,3668,gem5：通用数据结构、日志、统计与基础工具,SerializationFixture@53 (class/type) | getDirName@63 (C/C++ function candidate) | getCptPath@66 (C/C++ function candidate) | simulateSerialization@77 (C/C++ function candidate) | SetUp@84 (C/C++ function candidate) | TearDown@92 (C/C++ function candidate),gtest/gtest.h | cassert | cstdlib | cerrno | fstream | string | base/compiler.hh | sim/serialize.hh,False,ce946e7e360ef58b2d572bc0fc4a1eb278807565
gem5/src/base/hostinfo.cc,gem5,source,indexed,99,3180,gem5：通用数据结构、日志、统计与基础工具,procInfo@46 (C/C++ function candidate) | memUsage@74 (C/C++ function candidate) | memUsage@76 (shell function) | task_basic_info@80 (class/type),base/hostinfo.hh | mach/mach_init.h | mach/shared_region.h | mach/task.h | cstdio | base/logging.hh | base/str.hh,False,2b2ea6452540442b4d94726cb36d8e0621d6be08
gem5/src/base/hostinfo.hh,gem5,source,indexed,46,1861,gem5：通用数据结构、日志、统计与基础工具,,cstdint,False,3998ad6558fdb5231f0ca1c4c2957ad47c662ad9
gem5/src/base/imgwriter.cc,gem5,source,indexed,76,3075,gem5：通用数据结构、日志、统计与基础工具,createImgWriter@51 (C/C++ function candidate),base/imgwriter.hh | base/bmpwriter.hh | base/logging.hh | config/have_png.hh | base/pngwriter.hh,False,fb402bac176cc08e1741c96f447458a633884311
gem5/src/base/imgwriter.hh,gem5,source,indexed,95,3590,gem5：通用数据结构、日志、统计与基础工具,ImgWriter@52 (class/type) | ImgWriter@54 (C/C++ function candidate),ostream | base/compiler.hh | base/framebuffer.hh | enums/ImageFormat.hh,False,37ad650a7b3d4f413ec727538ad85e9fa506605a
gem5/src/base/inet.cc,gem5,source,indexed,416,10125,gem5：通用数据结构、日志、统计与基础工具,EthAddr::parse@95 (C/C++ function candidate) | EthAddr::string@117 (C/C++ function candidate) | IpAddress::string@139 (C/C++ function candidate) | IpNetmask::string@163 (C/C++ function candidate) | IpWithPort::string@185 (C/C++ function candidate) | cksum@206 (C/C++ function candidate) | __tu_cksum@213 (C/C++ function candidate) | __tu_cksum6@223 (C/C++ function candidate) | cksum@233 (C/C++ function candidate) | cksum@247 (C/C++ function candidate) | IpHdr::options@260 (C/C++ function candidate) | ip6Extension@284 (C/C++ function candidate) | Ip6Hdr::extensionLength@298 (C/C++ function candidate) | Ip6Hdr::getExt@321 (C/C++ function candidate) | Ip6Hdr::proto@347 (C/C++ function candidate) | TcpHdr::options@363 (C/C++ function candidate) | hsplit@384 (C/C++ function candidate),base/inet.hh | cstddef | cstdio | sstream | string | base/compiler.hh | base/cprintf.hh | base/logging.hh | base/types.hh,False,24c8e7eb9ea72091041e21a288bf1a421a48e266
gem5/src/base/inet.hh,gem5,source,indexed,838,24400,gem5：通用数据结构、日志、统计与基础工具,EthAddr@77 (class/type) | size@98 (C/C++ function candidate) | unicast@114 (C/C++ function candidate) | multicast@115 (C/C++ function candidate) | broadcast@116 (C/C++ function candidate) | uint64_t@135 (C/C++ function candidate) | EthHdr@156 (class/type) | isVlan@159 (C/C++ function candidate) | type@160 (C/C++ function candidate) | vlanId@168 (C/C++ function candidate) | size@177 (C/C++ function candidate) | EthPtr@190 (class/type) | EthPtr@203 (shell function) | packet@224 (C/C++ function candidate) | packet@225 (C/C++ function candidate) | bool@227 (C/C++ function candidate) | off@228 (C/C++ function candidate) | pstart@229 (C/C++ function candidate) | IpAddress@236 (class/type) | ip@255 (C/C++ function candidate) | IpNetmask@270 (class/type) | IpNetmask@275 (C/C++ function candidate) | netmask@286 (C/C++ function candidate) | IpWithPort@298 (class/type) | IpWithPort@303 (C/C++ function candidate) | port@314 (C/C++ function candidate) | IpOpt@326 (class/type) | IpHdr@328 (class/type) | version@330 (C/C++ function candidate) | hlen@331 (C/C++ function candidate) | tos@332 (C/C++ function candidate) | len@333 (C/C++ function candidate) | id@334 (C/C++ function candidate) | frag_flags@335 (C/C++ function candidate) | frag_off@336 (C/C++ function candidate) | ttl@337 (C/C++ function candidate) | proto@338 (C/C++ function candidate) | sum@339 (C/C++ function candidate) | src@340 (C/C++ function candidate) | dst@341 (C/C++ function candidate) | sum@342 (C/C++ function candidate) | id@344 (C/C++ function candidate) | len@345 (C/C++ function candidate) | size@348 (C/C++ function candidate) | IpPtr@355 (class/type) | set@363 (C/C++ function candidate) | packet@413 (C/C++ function candidate) | packet@414 (C/C++ function candidate) | bool@416 (C/C++ function candidate) | off@417 (C/C++ function candidate) | pstart@418 (C/C++ function candidate) | IpOpt@426 (class/type) | type@429 (C/C++ function candidate) | typeNumber@430 (C/C++ function candidate) | typeClass@431 (C/C++ function candidate) | typeCopied@432 (C/C++ function candidate) | len@433 (C/C++ function candidate) | isNumber@434 (C/C++ function candidate) | isClass@436 (C/C++ function candidate) | isCopied@437 (C/C++ function candidate) | satid@444 (C/C++ function candidate) | mtup@445 (C/C++ function candidate) | mtur@446 (C/C++ function candidate) | rtralt@448 (C/C++ function candidate) | Ip6Opt@455 (class/type) | Ip6Hdr@456 (class/type) | version@458 (C/C++ function candidate) | flow@459 (C/C++ function candidate) | plen@460 (C/C++ function candidate) | hlen@461 (C/C++ function candidate) | nxt@462 (C/C++ function candidate) | hlim@463 (C/C++ function candidate) | src@464 (C/C++ function candidate) | dst@466 (C/C++ function candidate) | fragmentExt@470 (C/C++ function candidate) | rtTypeExt@471 (C/C++ function candidate) | dstOptExt@472 (C/C++ function candidate) | plen@474 (C/C++ function candidate) | size@476 (C/C++ function candidate) | Ip6Ptr@485 (class/type),iosfwd | string | utility | vector | base/compiler.hh | base/types.hh | dev/net/etherpkt.hh | dnet/os.h | dnet/eth.h | dnet/ip.h | dnet/ip6.h | dnet/addr.h | dnet/arp.h | dnet/icmp.h | dnet/tcp.h | dnet/udp.h | dnet/intf.h | dnet/route.h | dnet/fw.h | dnet/blob.h | dnet/rand.h,True,2cc3c6a3c8ce46f16b1cfe29864a764e83265541
gem5/src/base/inifile.cc,gem5,source,indexed,360,8733,gem5：通用数据结构、日志、统计与基础工具,IniFile::load@44 (C/C++ function candidate) | IniFile::Entry::getValue@55 (C/C++ function candidate) | IniFile::Section::addEntry@63 (C/C++ function candidate) | IniFile::Section::add@85 (C/C++ function candidate) | IniFile::Section::findEntry@109 (C/C++ function candidate) | IniFile::Section::findEntry@117 (C/C++ function candidate) | IniFile::addSection@127 (C/C++ function candidate) | IniFile::findSection@134 (C/C++ function candidate) | IniFile::findSection@141 (C/C++ function candidate) | IniFile::add@153 (C/C++ function candidate) | IniFile::load@169 (C/C++ function candidate) | IniFile::find@205 (C/C++ function candidate) | IniFile::entryExists@222 (C/C++ function candidate) | IniFile::sectionExists@234 (C/C++ function candidate) | IniFile::Section::printUnreferenced@240 (C/C++ function candidate) | IniFile::getSectionNames@283 (C/C++ function candidate) | IniFile::printUnreferenced@293 (C/C++ function candidate) | IniFile::Section::dump@318 (C/C++ function candidate) | IniFile::dump@328 (C/C++ function candidate) | IniFile::Section::begin@337 (C/C++ function candidate) | IniFile::Section::end@343 (C/C++ function candidate) | IniFile::visitSection@349 (C/C++ function candidate),base/inifile.hh | algorithm | fstream | iostream | string | vector | base/str.hh,False,23253e9df57170772f77af73243a10f7f8c8a85d
gem5/src/base/inifile.hh,gem5,source,indexed,223,8375,gem5：通用数据结构、日志、统计与基础工具,IniFile@55 (class/type) | Entry@62 (class/type) | value@70 (C/C++ function candidate) | isReferenced@75 (C/C++ function candidate) | setValue@81 (C/C++ function candidate) | appendValue@88 (C/C++ function candidate) | Section@94 (class/type) | table@105 (C/C++ function candidate) | isReferenced@110 (C/C++ function candidate),fstream | functional | list | string | unordered_map | vector,False,d17193d5bf125f9aadf7d57bafec9935a451772e
gem5/src/base/inifile.test.cc,gem5,source,indexed,107,2977,gem5：通用数据结构、日志、统计与基础工具,,gtest/gtest.h | fstream | iostream | string | vector | base/inifile.hh,False,3cf8899d6ac60777f22103e3f835110d5c02c34b
gem5/src/base/intmath.hh,gem5,source,indexed,303,8931,gem5：通用数据结构、日志、统计与基础工具,ceilLog2@82 (C/C++ function candidate) | isPowerOf2@96 (C/C++ function candidate) | divCeil@109 (C/C++ function candidate) | roundUp@259 (C/C++ function candidate) | roundDown@278 (C/C++ function candidate) | log2i@294 (C/C++ function candidate),cassert | cstdint | type_traits | utility | base/bitfield.hh,False,566fe2dd4624133ce594031065d4b865a86be662
gem5/src/base/intmath.test.cc,gem5,source,indexed,332,9035,gem5：通用数据结构、日志、统计与基础工具,,gtest/gtest.h | tuple | base/intmath.hh,False,8182f7d067433147ba19469db8d66438e1f39cd6
gem5/src/base/loader/SConscript,gem5,build,indexed,39,1912,gem5：通用数据结构、日志、统计与基础工具,,,False,8b43512b6d57beaf4bf165581e9551bda7738991
gem5/src/base/loader/dtb_file.cc,gem5,source,indexed,190,6600,gem5：通用数据结构、日志、统计与基础工具,DtbFile::addBootData@63 (C/C++ function candidate) | DtbFile::findReleaseAddr@158 (C/C++ function candidate) | DtbFile::buildImage@179 (C/C++ function candidate),base/loader/dtb_file.hh | sys/mman.h | unistd.h | cassert | fdt.h | libfdt.h | sim/byteswap.hh,False,f083b3e1fe3e1c32865f474387265ef0a5988518
gem5/src/base/loader/dtb_file.hh,gem5,source,indexed,94,3494,gem5：通用数据结构、日志、统计与基础工具,DtbFile@46 (class/type) | addBootCmdLine@77 (C/C++ function candidate),base/compiler.hh | base/loader/image_file.hh,False,bed7cfc6f6e25d7adadd2c6e173b9a2288b639f8
gem5/src/base/loader/elf_object.cc,gem5,source,indexed,471,15189,gem5：通用数据结构、日志、统计与基础工具,ElfObjectFormat::load@66 (C/C++ function candidate) | setInterpDir@100 (C/C++ function candidate) | ElfObject::getInterpPath@234 (C/C++ function candidate) | ElfObject::determineArch@245 (C/C++ function candidate) | ElfObject::determineOpSys@285 (C/C++ function candidate) | ElfObject::determineByteOrder@363 (C/C++ function candidate) | ElfObject::handleLoadableSegment@372 (C/C++ function candidate) | ElfObject::getSections@410 (C/C++ function candidate) | ElfObject::sectionExists@446 (C/C++ function candidate) | ElfObject::updateBias@455 (C/C++ function candidate),base/loader/elf_object.hh | fcntl.h | sys/mman.h | sys/stat.h | sys/types.h | unistd.h | cassert | string | base/bitfield.hh | base/compiler.hh | base/loader/symtab.hh | base/logging.hh | base/trace.hh | debug/Loader.hh | gelf.h | sim/byteswap.hh,False,26fb443c7986cbd8776cb34feb26629e6baf79ab
gem5/src/base/loader/elf_object.hh,gem5,source,indexed,141,5185,gem5：通用数据结构、日志、统计与基础工具,ElfObjectFormat@56 (class/type) | ElfObject@62 (class/type) | buildImage@111 (C/C++ function candidate) | bias@116 (C/C++ function candidate) | relocatable@118 (C/C++ function candidate) | mapSize@119 (C/C++ function candidate) | hasTLS@121 (C/C++ function candidate) | programHeaderTable@123 (C/C++ function candidate) | programHeaderSize@125 (C/C++ function candidate) | programHeaderCount@126 (C/C++ function candidate),set | vector | base/compiler.hh | base/loader/object_file.hh | gelf.h,False,f08449206ea851ed6fb8a2e7be798641dbdea852
